k_date,count,uvIndex,tempC,totalSnow_cm,mintempC,maxtempC,windSpeedKmph,precipMM,humidity,visibilityKM,cloudcover,FeelsLikeC,is_holiday,day_of_week,season_num,year,day,month
08-08-14,14308,6,19.043681856304165,0.0,18,23,13.939963656695555,0.0,75.57072966172771,10.0,22.77998322616718,19.206807380486442,0,4,3,14,08-08,8
08-08-15,19214,6,22.831112730300823,0.0,20,26,14.194285416883522,0.05109815759342595,79.53997085458519,9.744509212032893,36.8385031747684,23.581711252211928,0,5,3,15,08-08,8
08-08-16,17209,6,22.192747980707768,0.0,21,26,13.442733453425532,0.0,70.29932012319135,10.0,75.73211691556743,22.61897844151316,0,0,3,16,08-08,8
08-08-17,20252,6,20.931512936993876,0.0,19,27,10.383369543748765,0.0,54.86495160971756,10.0,9.956646257159786,21.55851273948252,0,1,3,17,08-08,8
08-08-18,19929,5,21.854633950524363,0.0,21,25,7.588438958301972,1.2835516082093639,81.32926890461137,8.848311505845752,47.90170103868734,22.5435295298309,0,2,3,18,08-08,8
08-08-19,21506,6,23.4449455965777,0.0,22,26,16.021714870268763,1.156072723890933,75.47061285222729,9.41476797172882,10.233097740165535,25.471496326606527,0,3,3,19,08-08,8
08-08-20,28709,6,25.472186422376257,0.0,20,28,15.321501968023965,0.0,62.10446201539587,10.0,13.336654010937337,26.808108955379847,0,5,3,20,08-08,8
08-08-21,27451,6,27.255036246402682,0.0,22,30,21.177334159047028,0.1452151105606466,67.70372664019526,9.754325889767221,35.5039889257222,29.549743178754873,0,6,3,21,08-08,8
08-09-13,4975,6,20.11316582914573,0.0,18,24,4.235778894472362,0.0,74.39316582914573,10.0,13.218894472361809,20.209246231155777,0,4,3,13,08-09,8
08-09-14,16612,6,19.25174572598122,0.0,17,22,12.791596436311101,0.0,81.57109318564893,10.0,3.8109800144473875,19.25174572598122,0,5,3,14,08-09,8
08-09-15,13644,6,21.264145411902668,0.0,20,23,4.641087657578423,0.4338683670477334,87.9422456757549,6.465919085312225,60.15120199355028,22.39680445617121,0,6,3,15,08-09,8
08-09-16,17160,7,22.74691142191142,0.0,21,28,10.312820512820513,0.0,76.31538461538462,10.0,10.890501165501165,23.676806526806526,0,1,3,16,08-09,8
08-09-17,19515,6,22.827619779656676,0.0,21,26,5.382782475019216,0.03798104022547271,56.6630284396618,10.0,27.021316935690493,23.28613886753779,0,2,3,17,08-09,8
08-09-18,17646,7,22.87311572027655,0.0,21,28,14.526464921228607,0.7747251501757528,74.39295024368128,9.647852204465602,5.159922928709056,23.900827382976313,0,3,3,18,08-09,8
08-09-19,21320,6,21.544090056285178,0.0,20,25,10.279455909943715,0.0,60.6624765478424,10.0,2.8030956848030018,22.232926829268294,0,4,3,19,08-09,8
08-09-20,23200,6,27.470905172413794,0.0,23,29,18.513275862068966,0.0,70.81306034482759,9.613491379310345,48.02762931034483,30.439396551724137,0,6,3,20,08-09,8
08-09-21,17085,5,25.57003219198127,0.0,21,28,18.474919520046825,1.9204858062629808,81.60930640913082,9.130406789581505,77.43453321627159,27.52467076382792,0,0,3,21,08-09,8
08-10-13,7148,5,20.649552322327924,0.0,19,23,10.885282596530498,0.07001958589816025,82.0782036933408,10.0,20.092753217683267,21.70858981533296,0,5,3,13,08-10,8
08-10-14,14206,5,19.403773053639306,0.0,18,22,10.2068844150359,0.27719977474300966,84.25721526115726,9.474940166126988,42.891876671828804,19.749683232436997,0,6,3,14,08-10,8
08-10-15,15219,5,22.542282672974572,0.0,21,26,9.751494841973848,1.6008936198170183,89.2970628819239,9.44963532426572,46.657730468493334,23.370983638872463,0,0,3,15,08-10,8
08-10-16,16658,7,25.044122943930844,0.0,23,28,3.9179973586264856,0.0,79.0921479169168,10.0,27.550546284067714,27.428983071197024,0,2,3,16,08-10,8
08-10-17,17931,6,22.39027382744967,0.0,21,27,13.1468964363393,0.006630974290335035,62.114382912274834,10.0,10.474541297194802,23.221906195973453,0,3,3,17,08-10,8
08-10-18,19250,5,22.880935064935066,0.0,22,25,6.0144415584415585,1.4149714285718262,79.42919480519481,9.286337662337662,14.158961038961039,25.382649350649352,0,4,3,18,08-10,8
08-10-19,22295,6,22.492756223368467,0.0,21,26,5.706257008297825,0.0,60.14985422740525,10.0,12.795918367346939,23.17627270688495,0,5,3,19,08-10,8
08-10-20,9747,7,26.15194418795527,0.0,23,29,16.586642043705755,0.34345952600799057,77.70780753052222,9.815840771519442,77.121062891146,29.102903457474095,0,0,3,20,08-10,8
08-10-21,20539,6,28.892399824723697,0.0,23,32,16.487706314815718,0.6098203417887501,76.16023175422367,8.92429037440966,33.88159111933395,33.12493305418959,0,1,3,21,08-10,8
08-11-13,5730,6,20.302268760907506,0.0,18,24,3.323385689354276,0.0,74.95724258289704,10.0,20.666841186736473,21.430366492146597,0,6,3,13,08-11,8
08-11-14,11015,5,19.879709487063096,0.0,19,23,8.634770767135723,5.188043576940772,94.7385383567862,6.628869723104857,56.471538810712666,20.12401270994099,0,0,3,14,08-11,8
08-11-15,17489,6,21.258390988621418,0.0,20,24,12.032706272514151,0.42752587340614934,80.8212018983361,9.426553833838412,12.515981474069415,21.95940305334782,0,1,3,15,08-11,8
08-11-16,16029,7,25.297148917586874,0.0,24,30,11.820138498970616,0.006163828061638197,86.10487241874104,10.0,11.76854451307006,28.141368769105995,0,3,3,16,08-11,8
08-11-17,18842,5,21.946290202738563,0.0,21,24,11.63549517036408,0.09218766585288034,75.64531366097017,9.948784630081732,15.94793546332661,22.8171107101157,0,4,3,17,08-11,8
08-11-18,20204,7,24.124628786378935,0.0,22,28,5.70847356959018,0.0,70.49604038804198,10.0,6.420807760839438,26.141556127499506,0,5,3,18,08-11,8
08-11-19,17500,6,22.716342857142855,0.0,21,26,11.612514285714285,0.0,71.48468571428572,10.0,38.580285714285715,23.791485714285713,0,6,3,19,08-11,8
08-11-20,17835,5,24.334622932436222,0.0,22,25,13.866162040930755,0.0036220913933277476,56.46784412671713,10.0,12.620297168488927,25.65147182506308,0,1,3,20,08-11,8
08-11-21,21222,7,28.862359815286023,0.0,25,31,24.914051456036187,0.05564979738007916,71.75228536424466,9.91848082178871,29.947648666478184,32.957119969842616,0,2,3,21,08-11,8
08-12-13,3983,5,21.129299522972634,0.0,19,24,15.01807682651268,1.293447150389151,83.68290233492343,9.008285212151645,14.806929450163194,22.008536279186544,0,0,3,13,08-12,8
08-12-14,9909,4,17.155717024926833,0.0,16,18,20.70895145827026,3.118427691997637,93.6104551417903,5.402058734483803,87.86133817741447,17.155717024926833,0,1,3,14,08-12,8
08-12-15,17479,6,20.608902111104754,0.0,19,22,10.79209336918588,0.04427598832885791,79.81629383832028,10.0,24.08249899879856,20.807311631100177,0,2,3,15,08-12,8
08-12-16,9324,6,25.687580437580436,0.0,24,28,13.734663234663234,6.435767910766804,89.64092664092664,6.28013728013728,25.916773916773916,28.667739167739168,0,4,3,16,08-12,8
08-12-17,20198,5,19.52252698286959,0.0,18,22,17.412120011882365,0.08838993959796328,71.39137538370136,9.921972472522032,16.833399346469946,19.87082879493019,0,5,3,17,08-12,8
08-12-18,17961,7,24.38488948276822,0.0,23,27,10.644785925059852,0.0,71.34981348477257,10.0,0.24853850008351427,25.883358387617616,0,6,3,18,08-12,8
08-12-19,13007,5,23.89513338971323,0.0,23,26,5.148458522334128,0.10744983470439308,82.80610440532021,9.564388406242792,56.681094795110326,25.89513338971323,0,0,3,19,08-12,8
08-12-20,18418,6,24.72825496796612,0.0,22,26,13.181398631773265,0.0,52.10310565750896,10.0,0.7399826256922576,25.733630144423934,0,2,3,20,08-12,8
08-12-21,24047,8,30.658959537572255,0.0,25,35,8.317586393313094,0.00788871792739192,49.96760510666611,10.0,12.768578201022997,32.610637501559445,0,3,3,21,08-12,8
08-13-13,4724,4,16.830016934801016,0.0,15,18,22.346951735817104,0.06255292125317541,81.5201100762066,9.946443691786621,49.19665537679932,16.830016934801016,0,1,3,13,08-13,8
08-13-14,13776,6,17.380008710801395,0.0,15,23,13.892131242740998,0.0,77.40599593495935,10.0,20.570339721254356,17.520542973286876,0,2,3,14,08-13,8
08-13-15,17134,6,21.597175207190382,0.0,19,27,15.386249562273841,0.0,72.66645266721139,10.0,8.456869382514299,22.330045523520486,0,3,3,15,08-13,8
08-13-16,16685,5,24.29229847168115,0.0,23,26,18.488702427329937,3.4328019178904343,92.0571771051843,9.097752472280492,70.44237338927181,26.715552891818998,0,5,3,16,08-13,8
08-13-17,17898,6,22.325287741647113,0.0,21,25,4.120460386635378,0.0,60.8864118895966,10.0,10.609062465079898,23.745781651581183,0,6,3,17,08-13,8
08-13-18,18860,7,24.548674443266172,0.0,23,29,3.633085896076352,0.0,70.68138918345706,10.0,3.0113997879109227,26.45917285259809,0,0,3,18,08-13,8
08-13-19,19085,5,23.461776264081738,0.0,22,26,11.920670683783076,0.4710610427037545,83.40864553314121,9.945768928477863,76.5672517684045,25.461776264081738,0,1,3,19,08-13,8
08-13-20,18646,6,25.07154349458329,0.0,23,26,12.794808538024242,0.0,59.649308162608605,10.0,6.089831599270621,26.280650005363082,0,3,3,20,08-13,8
08-13-21,28742,5,23.579152459814907,0.0,22,25,14.532113283696333,0.5357803910653504,64.4760976967504,9.676675248764873,15.33296221557303,25.36323150789785,0,4,3,21,08-13,8
08-14-13,4726,5,16.260897164621245,0.0,15,19,13.95873889123995,0.12101142615319306,73.52877697841727,9.669699534490055,18.212865002115954,16.005713076597544,0,2,3,13,08-14,8
08-14-14,13482,5,16.987242248924492,0.0,14,19,15.458982346832814,0.0,79.76828363744252,10.0,17.581516095534788,16.987242248924492,0,3,3,14,08-14,8
08-14-15,15922,6,23.03780932043713,0.0,21,29,17.98630825273207,0.10128124607461944,75.3497048109534,9.720889335510615,12.998053008416028,23.497110915714106,0,4,3,15,08-14,8
08-14-16,16696,6,22.866435074269287,0.0,21,27,7.106732151413512,0.020160517489219456,80.2201126018208,10.0,5.860984666986105,23.698850023957835,0,6,3,16,08-14,8
08-14-17,19029,6,22.280309002049503,0.0,21,27,7.158494928792895,0.030416732355881184,67.66262021125651,10.0,14.439014136318251,22.953859898050343,0,0,3,17,08-14,8
08-14-18,19185,7,24.308678655199376,0.0,23,29,7.178160020849622,0.0,68.69992181391713,10.0,10.080740161584572,26.308678655199376,0,1,3,18,08-14,8
08-14-19,18295,5,22.886635692812245,0.0,22,25,5.474555889587319,1.3056518174365892,75.37321672588139,8.81098660836294,16.040284230664117,25.450505602623668,0,2,3,19,08-14,8
08-14-20,20396,6,25.232251421847423,0.0,23,26,13.8685526573838,0.0,65.98279074328299,10.0,6.5288782114140025,26.42979015493234,0,4,3,20,08-14,8
08-14-21,37328,6,24.009081654522074,0.0,20,26,11.529280968709816,0.0,52.59526360908701,10.0,3.6036219459922845,24.575546506643807,0,5,3,21,08-14,8
08-15-13,4811,5,16.400124714196632,0.0,15,22,13.33319476200374,0.05778424443982467,84.62190812720848,9.916649345250468,40.12970276449803,15.865724381625443,0,3,3,13,08-15,8
08-15-14,14549,5,15.278988246614887,0.0,13,22,11.057667193621555,0.0,69.78644580383532,10.0,11.852910852979587,14.957522853804385,0,4,3,14,08-15,8
08-15-15,17980,7,23.816685205784204,0.0,22,28,11.589877641824248,0.025294771968856225,73.22096774193548,10.0,6.182536151279199,25.01106785317019,0,5,3,15,08-15,8
08-15-16,11556,6,23.0687088958117,0.0,22,24,7.492557978539287,0.03873312564901391,83.9715299411561,10.0,17.173935617860852,25.401955694011768,0,0,3,16,08-15,8
08-15-17,20333,5,23.380219347858162,0.0,22,26,10.38976048787685,2.4799931146413225,77.13185462056755,7.878620960999361,18.409875571730684,24.486253873014313,0,1,3,17,08-15,8
08-15-18,15556,6,23.70512985343276,0.0,22,25,8.971650809976857,2.162104654152547,77.76015685266135,8.55534841861661,61.803355618410905,25.667973772177938,0,2,3,18,08-15,8
08-15-19,20723,5,21.469430101819235,0.0,21,23,15.775611639241422,0.7411137383586688,77.45403657771558,9.783863340249964,49.62013222023838,21.585726004922066,0,3,3,19,08-15,8
08-15-20,23469,7,26.613532745323617,0.0,23,28,8.269547062081894,0.6417444288209937,66.91857343730027,9.212663513571094,41.55690485321062,28.38084281392475,0,5,3,20,08-15,8
08-15-21,31379,6,23.356576054048887,0.0,20,25,11.221868128366104,0.0,57.22820994932917,10.0,15.071066636922783,24.829535676726472,0,6,3,21,08-15,8
08-16-13,6132,6,18.46249184605349,0.0,16,23,6.079093281148076,0.009050880626223176,78.22814742335291,10.0,23.270221787345076,18.643509458577952,0,4,3,13,08-16,8
08-16-14,14970,6,19.458249832999332,0.0,17,24,13.805076820307281,0.024048096192383975,85.37661990647963,9.879759519038076,15.438076152304609,19.69873079492318,0,5,3,14,08-16,8
08-16-15,16633,7,24.041904647387724,0.0,22,29,12.07942042926712,0.0,78.14880057716587,10.0,7.707749654301689,26.529429447483917,0,6,3,15,08-16,8
08-16-16,16666,5,22.864514580583222,0.0,22,27,12.884915396615865,2.011058442337247,88.35089403576143,8.979359174366975,43.93897755910236,24.25735029401176,0,1,3,16,08-16,8
08-16-17,15838,7,23.480111125142063,0.0,22,28,9.520835964136886,0.0,75.25356736961737,10.0,26.736835459022604,25.093319863619143,0,2,3,17,08-16,8
08-16-18,18183,5,22.23257988230765,0.0,21,27,5.441676291041082,0.21796733212338612,86.53533520321179,9.836935599186052,76.50178738382006,22.90161139525931,0,3,3,18,08-16,8
08-16-19,19799,6,21.429516642254658,0.0,20,26,12.057477650386383,0.007182180918228002,69.68195363402192,10.0,53.40007071064195,22.132683468862062,0,4,3,19,08-16,8
08-16-20,24522,5,25.30344180735666,0.0,22,27,10.318815757279179,0.1597341163037523,52.92488377783215,10.0,23.03262376641383,26.57377049180328,0,6,3,20,08-16,8
08-16-21,23447,6,22.922804623192732,0.0,19,25,14.190173582974367,0.0,61.93564208640764,10.0,8.02814859043801,24.165223695995223,0,0,3,21,08-16,8
08-17-13,8299,6,19.840221713459453,0.0,18,23,9.893481142306301,0.0,75.7819014339077,10.0,1.5881431497770815,20.075671767682852,0,5,3,13,08-17,8
08-17-14,10862,4,19.089302154299393,0.0,16,20,8.024765236604678,0.029460504511138477,93.02283189099613,5.740011047689191,47.29478917326459,19.089302154299393,0,6,3,14,08-17,8
08-17-15,14096,7,23.426787741203178,0.0,22,27,12.823921679909194,0.02017593643586869,81.9325340522134,9.932746878547105,4.722900113507378,24.2463819523269,0,0,3,15,08-17,8
08-17-16,15603,5,22.740049990386463,0.0,21,27,12.773569185413061,2.498224700378752,84.82900724219701,7.691277318464397,18.145613023136576,23.74165224636288,0,2,3,16,08-17,8
08-17-17,16283,5,23.78941227046613,0.0,23,26,20.817969661610267,3.905625498986493,84.35128661794509,6.810354357305165,66.10962353374686,25.78941227046613,0,3,3,17,08-17,8
08-17-18,17607,5,23.512353041403987,0.0,23,26,4.100073834270461,4.925160447548043,84.11398875447266,7.0,21.839325268359175,25.440677003464533,0,4,3,18,08-17,8
08-17-19,14822,5,23.188840912157602,0.0,22,25,8.052961813520442,1.1521926865474603,77.51221157738497,9.115638915126164,17.299554715962756,25.44319255161247,0,5,3,19,08-17,8
08-17-20,17144,6,23.797771815212318,0.0,21,26,13.646406906206252,0.0,52.242125524965005,10.0,14.874825011665889,24.760849276714886,0,0,3,20,08-17,8
08-17-21,24852,6,24.616046998229518,0.0,20,26,9.59041525832931,0.07126589409302933,71.89204088202156,9.54872847255754,49.93718815387091,26.1240946402704,0,1,3,21,08-17,8
08-18-13,7798,6,20.666965888689408,0.0,19,25,7.984226724801231,0.0,81.22582713516286,10.0,0.0,21.319825596306746,0,6,3,13,08-18,8
08-18-14,13282,6,18.71307032073483,0.0,17,24,4.060758921849119,0.038089143201328605,93.1863424183105,5.401294985694926,60.27533503990363,18.83654570094865,0,0,3,14,08-18,8
08-18-15,12765,5,21.937877007442225,0.0,21,26,13.273482177830005,3.4227262044654623,88.5490795142969,7.597414806110458,49.199138268703486,22.918370544457503,0,1,3,15,08-18,8
08-18-16,13365,5,22.522558922558922,0.0,21,26,11.30579872802095,7.2102880658435,88.82431724653947,5.250056116722783,26.364010475121585,23.41750841750842,0,3,3,16,08-18,8
08-18-17,19789,5,21.34999242003133,0.0,20,26,17.74354439334984,0.02683308908989843,76.12810147051393,9.946333821820204,33.57072110768609,22.341553388245995,0,4,3,17,08-18,8
08-18-18,18280,5,23.094474835886214,0.0,22,25,13.034737417943107,0.6365973741797571,81.22078774617067,9.763347921225384,8.929485776805251,24.836980306345733,0,5,3,18,08-18,8
08-18-19,14136,6,23.72106677985286,0.0,23,28,11.828310696095077,2.2220359366159257,87.40004244482174,9.030984719864177,41.53805885681947,25.816355404640635,0,6,3,19,08-18,8
08-18-20,19278,6,21.84521215893765,0.0,21,23,13.864612511671336,0.010109969913891131,55.0319535221496,10.0,30.908756095030604,22.609554933084343,0,1,3,20,08-18,8
08-18-21,25211,7,25.80183253341795,0.0,22,27,5.372654793542501,0.04853436991789229,73.18920312561977,9.829241204236245,47.06473364801079,27.88128198008806,0,2,3,21,08-18,8
08-19-13,5709,6,21.785601681555438,0.0,19,25,4.49097915571904,0.0,83.29164477141356,10.0,3.4531441583464706,22.487125591171832,0,0,3,13,08-19,8
08-19-14,10299,6,21.157588115351004,0.0,20,25,19.748033789688318,4.561947761918961,91.04767453150791,7.411787552189533,26.386639479561122,22.3292552675017,0,1,3,14,08-19,8
08-19-15,15505,5,22.10628829409868,0.0,19,24,27.572524991938085,1.2210770719121462,88.473911641406,8.174975814253466,71.97039664624315,23.226701064172847,0,2,3,15,08-19,8
08-19-16,15727,7,22.97036942837159,0.0,22,27,15.363069879824506,3.2233293062886545,91.0220003815095,7.354613085776054,30.80632034081516,24.15120493418961,0,4,3,16,08-19,8
08-19-17,20797,6,22.651247776121554,0.0,20,28,9.42693657739097,0.04821849305189015,67.08727220272155,10.0,4.005241140549118,22.97740058662307,0,5,3,17,08-19,8
08-19-18,17123,6,23.36582374583893,0.0,22,26,6.3227238217602055,0.1542194708870999,78.41750861414472,9.371780645914852,20.28014950651171,24.16393155405011,0,6,3,18,08-19,8
08-19-19,19618,7,23.393822000203894,0.0,22,27,8.885309409725762,1.0427668467731515,80.1434396982363,9.037975328779693,24.573300030584157,25.826332959526965,0,0,3,19,08-19,8
08-19-20,19624,6,22.12224826742764,0.0,20,23,11.656695882592743,0.0,47.881828373420305,10.0,2.3732164696290257,23.52425601304525,0,2,3,20,08-19,8
08-19-21,25160,6,27.150635930047695,0.0,23,29,7.024284578696343,0.005385532591414809,65.98473767885532,10.0,13.689864864864864,28.97023052464229,0,3,3,21,08-19,8
08-20-13,5921,6,20.851038675899343,0.0,19,25,12.497382198952879,0.041682148285760896,84.24894443506165,10.0,11.068738388785679,21.684681641614592,0,1,3,13,08-20,8
08-20-14,13399,5,20.750279871632213,0.0,19,25,8.497872975595193,0.2619449212626824,88.92588999179043,9.309276811702366,13.133965221285171,21.475110082842004,0,2,3,14,08-20,8
08-20-15,15862,5,16.413945278022947,0.0,15,22,31.315912243096708,0.07784012104400281,81.09910477871642,10.0,52.401399571302484,15.63169839868869,0,3,3,15,08-20,8
08-20-16,11616,5,22.886621900826448,0.0,20,25,23.022899449035812,8.536768250689574,91.33195592286502,4.68801652892562,46.335743801652896,24.736742424242426,0,5,3,16,08-20,8
08-20-17,16507,7,23.576603865026957,0.0,21,29,11.610044223662689,0.0,69.01775004543526,10.0,1.6832858787181195,25.470103592415338,0,6,3,17,08-20,8
08-20-18,13021,6,21.530681207280548,0.0,21,24,17.3574226249904,0.0996620843253044,81.64872129636741,9.967744412871514,17.0658167575455,22.60310268028569,0,0,3,18,08-20,8
08-20-19,15744,6,24.80646595528455,0.0,24,28,4.663363821138211,0.34028201219519816,84.75393800813008,9.00076219512195,20.528963414634145,27.314977134146343,0,1,3,19,08-20,8
08-20-20,20037,6,24.083495533263463,0.0,20,25,11.570993661725808,0.0,55.98802215900584,10.0,5.026401157857963,24.96606278384988,0,3,3,20,08-20,8
08-20-21,28344,7,26.533128704487723,0.0,23,28,13.649237933954277,0.006255292125317323,67.94711402766018,10.0,24.085485464295793,28.545371154388935,0,4,3,21,08-20,8
08-21-13,5722,6,21.927997203774904,0.0,20,27,15.462600489339392,0.008406151695211537,84.53530234183852,10.0,8.259000349528137,22.785040195735757,0,2,3,13,08-21,8
08-21-14,6081,5,21.58543002795593,0.0,21,25,9.184015786877158,0.63492846571278,94.1784246012169,4.160664364413748,81.9024831442197,21.76796579509949,0,3,3,14,08-21,8
08-21-15,17010,6,19.3896531452087,0.0,16,26,13.256437389770722,0.0,54.6885949441505,10.0,10.639976484420929,20.121340388007056,0,4,3,15,08-21,8
08-21-16,17420,5,16.97531572904707,0.0,15,22,20.63203214695752,0.03952927669346085,84.22962112514351,10.0,49.84638346727899,16.97531572904707,0,6,3,16,08-21,8
08-21-17,18125,6,24.736606896551724,0.0,24,29,11.739751724137932,0.16825379310344626,78.50548965517241,9.842262068965518,7.773296551724138,26.736606896551724,0,0,3,17,08-21,8
08-21-18,16341,5,21.370723945902945,0.0,21,23,11.339146931032372,10.311798543543103,85.61666972645493,4.349733798421149,59.308181873814334,22.482895783611774,0,1,3,18,08-21,8
08-21-19,19374,7,23.460668937751628,0.0,22,27,7.4248993496438525,0.010508929493134974,75.98503148549602,9.947455352534325,20.460462475482604,25.917105398988333,0,2,3,19,08-21,8
08-21-20,22521,6,24.44709382354247,0.0,20,27,7.8984503352426625,0.0,56.84108165712002,10.0,1.6666666666666667,25.59397895297722,0,4,3,20,08-21,8
08-21-21,31412,6,24.697440468610722,0.0,20,27,13.857029160830256,0.9035241309056246,78.73720234305361,9.618489749140457,67.72042531516618,27.01655418311473,0,5,3,21,08-21,8
08-22-13,3856,5,21.057313278008298,0.0,20,23,16.592582987551868,5.3507261410787255,93.25881742738589,7.146784232365145,42.13278008298755,22.362551867219917,0,3,3,13,08-22,8
08-22-14,11924,5,23.315330426031533,0.0,22,27,5.320362294532036,5.213653136532022,93.55509896008051,5.877809459912781,18.861372022811135,24.985659174773566,0,4,3,14,08-22,8
08-22-15,19768,6,20.079775394577094,0.0,18,25,15.310552407932011,0.0,69.421388101983,10.0,6.572187373532983,21.107395791177662,0,5,3,15,08-22,8
08-22-16,17694,6,18.929241550808182,0.0,17,23,7.124618514750763,0.0,68.49886967333559,10.0,0.8034361930597943,20.059285633548097,0,0,3,16,08-22,8
08-22-17,17475,5,23.5668669527897,0.0,22,26,22.143118741058654,4.067238912732994,76.678226037196,6.51725321888412,45.554334763948496,25.338540772532188,0,1,3,17,08-22,8
08-22-18,18858,5,18.976826810902534,0.0,18,23,18.70320288471736,0.11638561883550594,62.712800933290914,9.887368755965637,3.2961077526779086,19.087230883444693,0,2,3,18,08-22,8
08-22-19,20889,5,22.5897840968931,0.0,21,23,12.881420843506152,0.10154148116234042,68.00440423189238,10.0,51.75135238642348,25.0,0,3,3,19,08-22,8
08-22-20,28882,7,26.024825150612838,0.0,22,28,11.478187106156083,0.0,56.741950003462364,10.0,0.9501419569281906,27.17592272003324,0,5,3,20,08-22,8
08-22-21,30316,6,23.222324844966355,0.0,21,24,12.00887320226943,0.0,59.31260720411664,10.0,2.7803140255970447,24.80614197123631,0,6,3,21,08-22,8
08-23-13,7072,6,19.993212669683256,0.0,19,23,12.072115384615385,0.017647058823529294,84.29835972850678,10.0,4.860576923076923,20.182409502262445,0,4,3,13,08-23,8
08-23-14,9948,5,23.429433051869722,0.0,22,26,4.879071170084439,0.015711700844390372,90.04704463208685,6.632086851628468,25.57086851628468,25.93244873341375,0,5,3,14,08-23,8
08-23-15,14294,6,19.74464810409962,0.0,18,23,24.281376801455156,2.0322442983066105,78.17328949209458,9.03246117251994,72.80453337064503,19.932838953407025,0,6,3,15,08-23,8
08-23-16,16949,6,19.640273762463863,0.0,18,25,18.55495899463095,0.0,80.47005723051508,10.0,15.6382677444097,20.690188211693904,0,1,3,16,08-23,8
08-23-17,18906,6,20.428329630805035,0.0,19,23,17.562096688881837,0.0,58.21559293346028,10.0,9.298635353855918,20.540251771924257,0,2,3,17,08-23,8
08-23-18,18993,6,21.414837045227188,0.0,20,24,7.999842047069973,0.0,59.36134365292476,10.0,0.19096509240246407,22.10935607855526,0,3,3,18,08-23,8
08-23-19,20779,6,20.49819529332499,0.0,20,22,17.924491072717647,0.0,62.50594350064969,10.0,14.395976707252515,20.49819529332499,0,4,3,19,08-23,8
08-23-20,20542,7,26.77874598383799,0.0,23,29,10.445477558173499,0.0,57.42435011196573,10.0,5.604858339012754,28.237318664200174,0,6,3,20,08-23,8
08-23-21,23607,7,26.406828483077053,0.0,20,29,8.627398652941924,0.0,64.78841021730842,10.0,4.474689710679036,27.745245054433006,0,0,3,21,08-23,8
08-24-13,9811,6,19.64998471103863,0.0,17,26,11.459790031597187,0.0,72.93690755274692,10.0,0.8879828763632657,19.758026704719192,0,5,3,13,08-24,8
08-24-14,13550,5,21.462066420664208,0.0,20,26,12.27520295202952,0.8911291512915831,94.62464944649446,9.514169741697417,55.52162361623616,21.679483394833948,0,6,3,14,08-24,8
08-24-15,14821,5,16.086026583901223,0.0,14,22,21.946157479252413,0.0,64.75345793131368,10.0,11.111126104851225,15.319951420282033,0,0,3,15,08-24,8
08-24-16,12338,6,21.668179607716,0.0,21,26,23.221834981358406,3.044812773545409,91.8495704328092,7.825741611282218,64.17636569946507,22.532095963689414,0,2,3,16,08-24,8
08-24-17,17522,5,19.42306814290606,0.0,18,22,10.14849902979112,0.28326104325997276,63.73461933569227,9.32125328158886,19.802876383974432,19.6062664079443,0,3,3,17,08-24,8
08-24-18,14131,6,20.371452834194326,0.0,19,22,19.65409383624655,0.0,67.33451277333522,10.0,27.55119949048192,20.371452834194326,0,4,3,18,08-24,8
08-24-19,21589,6,19.39501598036037,0.0,18,21,15.790031960720738,0.0,64.94177590439575,10.0,1.1088980499328362,19.39501598036037,0,5,3,19,08-24,8
08-24-20,16372,7,28.18091864158319,0.0,24,30,7.590153921329098,0.0034754458832152784,60.567065721964326,10.0,8.639506474468606,30.18091864158319,0,0,3,20,08-24,8
08-24-21,17496,6,24.889803383630543,0.0,19,26,9.237711476909007,2.471622085048253,83.37237082761774,9.454675354366712,75.24405578417924,27.607338820301784,0,1,3,21,08-24,8
08-25-13,8272,6,21.42480657640232,0.0,19,27,17.186291102514506,0.0,78.08401837524178,10.0,6.7437137330754355,21.964700193423596,0,6,3,13,08-25,8
08-25-14,9829,6,23.327195035100214,0.0,22,28,10.224336148133075,2.0014243564963436,95.04161155763556,8.75979245091057,42.01342964696307,26.327195035100214,0,0,3,14,08-25,8
08-25-15,14302,5,15.088169486785064,0.0,13,20,16.487903789679766,0.0,72.60928541462732,10.0,22.663403719759476,13.884491679485386,0,1,3,15,08-25,8
08-25-16,14820,5,22.51356275303644,0.0,21,25,14.604251012145749,5.551693657219112,92.08663967611336,6.4045883940620785,53.408704453441295,23.83353576248313,0,3,3,16,08-25,8
08-25-17,18930,5,19.100211304807186,0.0,18,21,6.7592709984152135,0.0,57.23391442155309,10.0,1.6862123613312203,19.100211304807186,0,4,3,17,08-25,8
08-25-18,15969,5,20.422192998935436,0.0,19,25,17.623082221804747,1.7258563466719563,88.64593900682573,8.725593337090613,85.70173461080844,20.63710939946146,0,5,3,18,08-25,8
08-25-19,17678,6,19.20963909944564,0.0,18,23,17.141079307613982,0.0,68.50673153071614,10.0,11.388279217106007,19.5682203869216,0,6,3,19,08-25,8
08-25-20,17519,7,26.72995033963126,0.0,24,29,10.300074205148695,0.9423996803471181,69.32010959529653,9.591357954221131,55.03379188309835,29.113533877504423,0,1,3,20,08-25,8
08-25-21,20604,6,30.09983498349835,0.0,24,33,14.183459522422831,0.39360803727430066,66.47796544360318,9.73810910502815,46.753543001358956,34.167297612114155,0,2,3,21,08-25,8
